event_time,event_offset,event_type,subj_id,subj_num,list_num,word,ser_pos,pres_num,test_pos,freq,strength,num_pres,type,test_resp,test_resp_int,resp_correct,resp_time,p1_ser_pos,p1_event_time,p2_ser_pos,p2_event_time,p3_ser_pos,p3_event_time,p4_ser_pos,p4_event_time,p5_ser_pos,p5_event_time,eoffset,esrc
1320254327826,1,TEST_WORD,ir_eeg_001,13,5,BEER,0,0,37,HI,WEAK,1,TARGET,OLD,1,True,759,63,1320254218411,0,0,0,0,0,0,0,0,1740.80174731,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254330076,1,TEST_WORD,ir_eeg_001,13,5,SMART,0,0,38,HI,WEAK,1,TARGET,OLD,1,True,717,57,1320254205482,0,0,0,0,0,0,0,0,1743.05174976,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254332292,1,TEST_WORD,ir_eeg_001,13,5,VINES,0,0,39,LO,STRONG,3,TARGET,OLD,1,True,517,4,1320254093634,45,1320254180540,66,1320254225026,0,0,0,0,1745.2677522,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254334575,1,TEST_WORD,ir_eeg_001,13,5,ECHOES,0,0,40,LO,NA,0,LURE,NEW,0,True,666,0,0,0,0,0,0,0,0,0,0,1747.55075464,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254337024,1,TEST_WORD,ir_eeg_001,13,5,HOTS,0,0,41,LO,NA,0,LURE,OLD,1,False,1033,0,0,0,0,0,0,0,0,0,0,1749.99975732,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254339507,1,TEST_WORD,ir_eeg_001,13,5,BONY,0,0,42,LO,NA,0,LURE,NEW,0,True,662,0,0,0,0,0,0,0,0,0,0,1752.48276001,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254341772,1,TEST_WORD,ir_eeg_001,13,5,HEROINE,0,0,43,LO,NA,0,LURE,NEW,0,True,845,0,0,0,0,0,0,0,0,0,0,1754.74776245,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254343987,1,TEST_WORD,ir_eeg_001,13,5,SYSTEM,0,0,44,HI,STRONG,3,TARGET,OLD,1,True,917,24,1320254135920,48,1320254186571,55,1320254201133,0,0,0,0,1756.96276489,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254346204,1,TEST_WORD,ir_eeg_001,13,5,BARF,0,0,45,LO,WEAK,1,TARGET,OLD,1,True,796,61,1320254213928,0,0,0,0,0,0,0,0,1759.17976733,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254348470,1,TEST_WORD,ir_eeg_001,13,5,PORTS,0,0,46,LO,STRONG,3,TARGET,OLD,1,True,691,18,1320254123158,47,1320254184439,62,1320254216245,0,0,0,0,1761.44576978,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254350703,1,TEST_WORD,ir_eeg_001,13,5,HOUNDS,0,0,47,LO,NA,0,LURE,NEW,0,True,666,0,0,0,0,0,0,0,0,0,0,1763.67877222,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254364799,1,TEST_WORD,ir_eeg_001,13,5,PRESENT,0,0,53,HI,NA,0,LURE,OLD,1,False,889,0,0,0,0,0,0,0,0,0,0,1777.7747876,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254367115,1,TEST_WORD,ir_eeg_001,13,5,WEAR,0,0,54,HI,NA,0,LURE,NEW,0,True,781,0,0,0,0,0,0,0,0,0,0,1780.09079004,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254369480,1,TEST_WORD,ir_eeg_001,13,5,USED,0,0,55,HI,NA,0,LURE,NEW,0,True,704,0,0,0,0,0,0,0,0,0,0,1782.45579272,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254376761,1,TEST_WORD,ir_eeg_001,13,5,CHILD,0,0,58,HI,NA,0,LURE,NEW,0,True,783,0,0,0,0,0,0,0,0,0,0,1789.73680054,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254381560,1,TEST_WORD,ir_eeg_001,13,5,APART,0,0,60,HI,NA,0,LURE,NEW,0,True,640,0,0,0,0,0,0,0,0,0,0,1794.53580591,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254383992,1,TEST_WORD,ir_eeg_001,13,5,WITNESS,0,0,61,HI,STRONG,3,TARGET,OLD,1,True,736,8,1320254101997,32,1320254153065,65,1320254222959,0,0,0,0,1796.96780835,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254386492,1,TEST_WORD,ir_eeg_001,13,5,LITER,0,0,62,LO,WEAK,1,TARGET,NEW,0,False,588,69,1320254231839,0,0,0,0,0,0,0,0,1799.46781128,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254388957,1,TEST_WORD,ir_eeg_001,13,5,MUZZLE,0,0,63,LO,NA,0,LURE,NEW,0,True,715,0,0,0,0,0,0,0,0,0,0,1801.93281396,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254391207,1,TEST_WORD,ir_eeg_001,13,5,SNOWS,0,0,64,LO,STRONG,3,TARGET,OLD,1,True,688,12,1320254110662,27,1320254142285,64,1320254220727,0,0,0,0,1804.18281641,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254393689,1,TEST_WORD,ir_eeg_001,13,5,FAST,0,0,65,HI,STRONG,3,TARGET,OLD,1,True,847,11,1320254108446,38,1320254165827,71,1320254236022,0,0,0,0,1806.66481909,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254396222,1,TEST_WORD,ir_eeg_001,13,5,CASE,0,0,66,HI,STRONG,3,TARGET,OLD,1,True,601,22,1320254131672,44,1320254178424,58,1320254207598,0,0,0,0,1809.19782178,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254398571,1,TEST_WORD,ir_eeg_001,13,5,INFLICT,0,0,67,LO,STRONG,3,TARGET,OLD,1,True,621,23,1320254133887,26,1320254140069,70,1320254233822,0,0,0,0,1811.54682422,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254400953,1,TEST_WORD,ir_eeg_001,13,5,TWIT,0,0,68,LO,NA,0,LURE,NEW,0,True,799,0,0,0,0,0,0,0,0,0,0,1813.9288269,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254403153,1,TEST_WORD,ir_eeg_001,13,5,TRIED,0,0,69,HI,STRONG,3,TARGET,OLD,1,True,1383,15,1320254116710,39,1320254167926,68,1320254229574,0,0,0,0,1816.12882935,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254405519,1,TEST_WORD,ir_eeg_001,13,5,POSH,0,0,70,LO,NA,0,LURE,OLD,1,False,1145,0,0,0,0,0,0,0,0,0,0,1818.49483179,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254407802,1,TEST_WORD,ir_eeg_001,13,5,REACH,0,0,71,HI,NA,0,LURE,NEW,0,True,814,0,0,0,0,0,0,0,0,0,0,1820.77783423,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254410151,1,TEST_WORD,ir_eeg_001,13,5,POORER,0,0,72,LO,NA,0,LURE,NEW,0,True,800,0,0,0,0,0,0,0,0,0,0,1823.12683691,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254580131,1,TEST_WORD,ir_eeg_001,13,6,FLASK,0,0,1,LO,NA,0,LURE,NEW,0,True,768,0,0,0,0,0,0,0,0,0,0,1993.10702173,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254583797,1,TEST_WORD,ir_eeg_001,13,6,GOLFER,0,0,3,LO,WEAK,1,TARGET,OLD,1,True,624,10,1320254443407,0,0,0,0,0,0,0,0,1996.77302563,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254585662,1,TEST_WORD,ir_eeg_001,13,6,GENERAL,0,0,4,HI,WEAK,1,TARGET,NEW,0,False,711,47,1320254521416,0,0,0,0,0,0,0,0,1998.63802783,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254590528,1,TEST_WORD,ir_eeg_001,13,6,WAXED,0,0,6,LO,WEAK,1,TARGET,OLD,1,True,980,24,1320254472765,0,0,0,0,0,0,0,0,2003.50403296,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254592892,1,TEST_WORD,ir_eeg_001,13,6,ROSE,0,0,7,HI,NA,0,LURE,NEW,0,True,696,0,0,0,0,0,0,0,0,0,0,2005.86803564,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254595176,1,TEST_WORD,ir_eeg_001,13,6,MODEM,0,0,8,LO,NA,0,LURE,NEW,0,True,635,0,0,0,0,0,0,0,0,0,0,2008.15203809,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254597725,1,TEST_WORD,ir_eeg_001,13,6,BAND,0,0,9,HI,WEAK,1,TARGET,OLD,1,True,727,12,1320254447871,0,0,0,0,0,0,0,0,2010.70104077,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254600191,1,TEST_WORD,ir_eeg_001,13,6,SWARM,0,0,10,LO,NA,0,LURE,NEW,0,True,676,0,0,0,0,0,0,0,0,0,0,2013.16704346,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254602540,1,TEST_WORD,ir_eeg_001,13,6,MOOT,0,0,11,LO,WEAK,1,TARGET,OLD,1,True,552,33,1320254491841,0,0,0,0,0,0,0,0,2015.51604614,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254605006,1,TEST_WORD,ir_eeg_001,13,6,ALOUD,0,0,12,LO,NA,0,LURE,OLD,1,False,981,0,0,0,0,0,0,0,0,0,0,2017.98204883,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254607306,1,TEST_WORD,ir_eeg_001,13,6,TREE,0,0,13,HI,NA,0,LURE,NEW,0,True,698,0,0,0,0,0,0,0,0,0,0,2020.28205127,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254609588,1,TEST_WORD,ir_eeg_001,13,6,SWEET,0,0,14,HI,NA,0,LURE,NEW,0,True,688,0,0,0,0,0,0,0,0,0,0,2022.56405371,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254612037,1,TEST_WORD,ir_eeg_001,13,6,ALLOY,0,0,15,LO,WEAK,1,TARGET,NEW,0,False,1391,39,1320254504055,0,0,0,0,0,0,0,0,2025.0130564,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254614453,1,TEST_WORD,ir_eeg_001,13,6,DINNER,0,0,16,HI,NA,0,LURE,NEW,0,True,767,0,0,0,0,0,0,0,0,0,0,2027.42905908,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254616902,1,TEST_WORD,ir_eeg_001,13,6,SOON,0,0,17,HI,WEAK,1,TARGET,NEW,0,False,606,18,1320254460202,0,0,0,0,0,0,0,0,2029.87806177,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254619285,1,TEST_WORD,ir_eeg_001,13,6,DRESS,0,0,18,HI,NA,0,LURE,NEW,0,True,1407,0,0,0,0,0,0,0,0,0,0,2032.26106421,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254621701,1,TEST_WORD,ir_eeg_001,13,6,COOL,0,0,19,HI,NA,0,LURE,OLD,1,False,1246,0,0,0,0,0,0,0,0,0,0,2034.67706689,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254624167,1,TEST_WORD,ir_eeg_001,13,6,NOTICE,0,0,20,HI,STRONG,3,TARGET,OLD,1,True,573,16,1320254455869,34,1320254494008,51,1320254530080,0,0,0,0,2037.14306958,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254626599,1,TEST_WORD,ir_eeg_001,13,6,HARD,0,0,21,HI,NA,0,LURE,NEW,0,True,1725,0,0,0,0,0,0,0,0,0,0,2039.57507227,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254629049,1,TEST_WORD,ir_eeg_001,13,6,NAVEL,0,0,22,LO,WEAK,1,TARGET,OLD,1,True,938,28,1320254481195,0,0,0,0,0,0,0,0,2042.02507495,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254631415,1,TEST_WORD,ir_eeg_001,13,6,MUCK,0,0,23,LO,NA,0,LURE,NEW,0,True,765,0,0,0,0,0,0,0,0,0,0,2044.39107739,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254633863,1,TEST_WORD,ir_eeg_001,13,6,FOULED,0,0,24,LO,NA,0,LURE,NEW,0,True,733,0,0,0,0,0,0,0,0,0,0,2046.83908008,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254636446,1,TEST_WORD,ir_eeg_001,13,6,COWGIRL,0,0,25,LO,STRONG,3,TARGET,OLD,1,True,902,3,1320254428362,43,1320254512951,54,1320254536311,0,0,0,0,2049.42208301,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254638811,1,TEST_WORD,ir_eeg_001,13,6,FILL,0,0,26,HI,WEAK,1,TARGET,OLD,1,True,777,11,1320254445723,0,0,0,0,0,0,0,0,2051.78708545,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254641345,1,TEST_WORD,ir_eeg_001,13,6,POUT,0,0,27,LO,WEAK,1,TARGET,OLD,1,True,659,15,1320254453771,0,0,0,0,0,0,0,0,2054.32108838,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254643694,1,TEST_WORD,ir_eeg_001,13,6,POINT,0,0,28,HI,NA,0,LURE,NEW,0,True,902,0,0,0,0,0,0,0,0,0,0,2056.67009082,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254646243,1,TEST_WORD,ir_eeg_001,13,6,FLUKE,0,0,29,LO,NA,0,LURE,NEW,0,True,817,0,0,0,0,0,0,0,0,0,0,2059.21909351,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254648576,1,TEST_WORD,ir_eeg_001,13,6,FELL,0,0,30,HI,WEAK,1,TARGET,OLD,1,True,884,45,1320254517217,0,0,0,0,0,0,0,0,2061.55209619,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254650841,1,TEST_WORD,ir_eeg_001,13,6,PRETTY,0,0,31,HI,WEAK,1,TARGET,OLD,1,True,1018,52,1320254532163,0,0,0,0,0,0,0,0,2063.81709863,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254653091,1,TEST_WORD,ir_eeg_001,13,6,MARK,0,0,32,HI,NA,0,LURE,NEW,0,True,656,0,0,0,0,0,0,0,0,0,0,2066.06710107,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254655307,1,TEST_WORD,ir_eeg_001,13,6,LARK,0,0,33,LO,NA,0,LURE,NEW,0,True,744,0,0,0,0,0,0,0,0,0,0,2068.28310352,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254657540,1,TEST_WORD,ir_eeg_001,13,6,PICTURE,0,0,34,HI,WEAK,1,TARGET,NEW,0,False,879,29,1320254483395,0,0,0,0,0,0,0,0,2070.51610596,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254659772,1,TEST_WORD,ir_eeg_001,13,6,GUNNING,0,0,35,LO,STRONG,3,TARGET,OLD,1,True,775,21,1320254466367,36,1320254497989,49,1320254525681,0,0,0,0,2072.7481084,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254662222,1,TEST_WORD,ir_eeg_001,13,6,SHIP,0,0,36,HI,NA,0,LURE,NEW,0,True,790,0,0,0,0,0,0,0,0,0,0,2075.19811108,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254664438,1,TEST_WORD,ir_eeg_001,13,6,ANGEL,0,0,37,HI,WEAK,1,TARGET,OLD,1,True,685,59,1320254546758,0,0,0,0,0,0,0,0,2077.41411328,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254667020,1,TEST_WORD,ir_eeg_001,13,6,HEED,0,0,38,LO,WEAK,1,TARGET,NEW,0,False,934,57,1320254542293,0,0,0,0,0,0,0,0,2079.99611621,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254669253,1,TEST_WORD,ir_eeg_001,13,6,AULD,0,0,39,LO,NA,0,LURE,NEW,0,True,669,0,0,0,0,0,0,0,0,0,0,2082.22911865,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254671719,1,TEST_WORD,ir_eeg_001,13,6,DISOBEY,0,0,40,LO,NA,0,LURE,NEW,0,True,700,0,0,0,0,0,0,0,0,0,0,2084.69512134,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254674118,1,TEST_WORD,ir_eeg_001,13,6,PETALS,0,0,41,LO,NA,0,LURE,NEW,0,True,796,0,0,0,0,0,0,0,0,0,0,2087.09412402,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254676317,1,TEST_WORD,ir_eeg_001,13,6,SEARCH,0,0,42,HI,WEAK,1,TARGET,OLD,1,True,822,70,1320254570500,0,0,0,0,0,0,0,0,2089.29312622,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254678783,1,TEST_WORD,ir_eeg_001,13,6,DATE,0,0,43,HI,STRONG,3,TARGET,OLD,1,True,644,6,1320254434892,26,1320254476780,65,1320254559986,0,0,0,0,2091.75912891,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254681016,1,TEST_WORD,ir_eeg_001,13,6,STOPPED,0,0,44,HI,STRONG,3,TARGET,OLD,1,True,954,23,1320254470649,48,1320254523532,69,1320254568285,0,0,0,0,2093.99213135,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254683382,1,TEST_WORD,ir_eeg_001,13,6,WEEK,0,0,45,HI,NA,0,LURE,NEW,0,True,637,0,0,0,0,0,0,0,0,0,0,2096.35813403,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254685748,1,TEST_WORD,ir_eeg_001,13,6,ATTIRE,0,0,46,LO,STRONG,3,TARGET,OLD,1,True,767,20,1320254464251,46,1320254519467,68,1320254566235,0,0,0,0,2098.72413647,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254687996,1,TEST_WORD,ir_eeg_001,13,6,SENSE,0,0,47,HI,NA,0,LURE,NEW,0,True,854,0,0,0,0,0,0,0,0,0,0,2100.97213892,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254690496,1,TEST_WORD,ir_eeg_001,13,6,GALLEY,0,0,48,LO,NA,0,LURE,NEW,0,True,691,0,0,0,0,0,0,0,0,0,0,2103.4721416,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254692729,1,TEST_WORD,ir_eeg_001,13,6,MITE,0,0,49,LO,STRONG,3,TARGET,OLD,1,True,650,14,1320254451837,42,1320254510885,60,1320254548940,0,0,0,0,2105.70514404,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254697477,1,TEST_WORD,ir_eeg_001,13,6,WINDING,0,0,51,LO,NA,0,LURE,NEW,0,True,1070,0,0,0,0,0,0,0,0,0,0,2110.45314941,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254700060,1,TEST_WORD,ir_eeg_001,13,6,EXPORT,0,0,52,LO,NA,0,LURE,NEW,0,True,1078,0,0,0,0,0,0,0,0,0,0,2113.0361521,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254702292,1,TEST_WORD,ir_eeg_001,13,6,DRIBBLE,0,0,53,LO,NA,0,LURE,NEW,0,True,1119,0,0,0,0,0,0,0,0,0,0,2115.26815454,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254704824,1,TEST_WORD,ir_eeg_001,13,6,LINT,0,0,54,LO,STRONG,3,TARGET,OLD,1,True,618,4,1320254430295,44,1320254514950,61,1320254551107,0,0,0,0,2117.80015723,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254707157,1,TEST_WORD,ir_eeg_001,13,6,WEPT,0,0,55,LO,STRONG,3,TARGET,OLD,1,True,846,9,1320254441408,32,1320254489543,71,1320254572716,0,0,0,0,2120.13315991,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254709540,1,TEST_WORD,ir_eeg_001,13,6,BOXERS,0,0,56,LO,STRONG,3,TARGET,OLD,1,True,622,17,1320254457918,25,1320254474747,67,1320254564219,0,0,0,0,2122.51616235,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254711756,1,TEST_WORD,ir_eeg_001,13,6,ONCE,0,0,57,HI,STRONG,3,TARGET,OLD,1,True,854,1,1320254424080,35,1320254496007,64,1320254557920,0,0,0,0,2124.73216479,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254714205,1,TEST_WORD,ir_eeg_001,13,6,ROWDY,0,0,58,LO,STRONG,3,TARGET,OLD,1,True,772,22,1320254468583,40,1320254506371,63,1320254555622,0,0,0,0,2127.18116748,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254716421,1,TEST_WORD,ir_eeg_001,13,6,BOTH,0,0,59,HI,NA,0,LURE,NEW,0,True,797,0,0,0,0,0,0,0,0,0,0,2129.39716992,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254718637,1,TEST_WORD,ir_eeg_001,13,6,GIST,0,0,60,LO,NA,0,LURE,NEW,0,True,821,0,0,0,0,0,0,0,0,0,0,2131.61317236,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254721203,1,TEST_WORD,ir_eeg_001,13,6,CHICKEN,0,0,61,HI,NA,0,LURE,NEW,0,True,927,0,0,0,0,0,0,0,0,0,0,2134.17917505,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254723786,1,TEST_WORD,ir_eeg_001,13,6,PARTNER,0,0,62,HI,STRONG,3,TARGET,OLD,1,True,792,13,1320254449805,38,1320254502055,56,1320254540310,0,0,0,0,2136.76217798,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254726168,1,TEST_WORD,ir_eeg_001,13,6,FITTED,0,0,63,LO,NA,0,LURE,NEW,0,True,842,0,0,0,0,0,0,0,0,0,0,2139.14418042,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254728434,1,TEST_WORD,ir_eeg_001,13,6,PILES,0,0,64,LO,WEAK,1,TARGET,OLD,1,True,768,66,1320254562253,0,0,0,0,0,0,0,0,2141.41018286,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254730832,1,TEST_WORD,ir_eeg_001,13,6,SHRUNK,0,0,65,LO,STRONG,3,TARGET,OLD,1,True,642,7,1320254437092,37,1320254499938,58,1320254544442,0,0,0,0,2143.80818555,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254733299,1,TEST_WORD,ir_eeg_001,13,6,DEATH,0,0,66,HI,STRONG,3,TARGET,OLD,1,True,767,8,1320254439275,41,1320254508620,62,1320254553356,0,0,0,0,2146.27518823,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254735615,1,TEST_WORD,ir_eeg_001,13,6,EMPTY,0,0,67,HI,NA,0,LURE,NEW,0,True,739,0,0,0,0,0,0,0,0,0,0,2148.59119067,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254737980,1,TEST_WORD,ir_eeg_001,13,6,UGLY,0,0,68,HI,NA,0,LURE,NEW,0,True,726,0,0,0,0,0,0,0,0,0,0,2150.95619336,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254740264,1,TEST_WORD,ir_eeg_001,13,6,SHIRT,0,0,69,HI,STRONG,3,TARGET,OLD,1,True,585,5,1320254432577,31,1320254487427,72,1320254574915,0,0,0,0,2153.2401958,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254742829,1,TEST_WORD,ir_eeg_001,13,6,FALL,0,0,70,HI,NA,0,LURE,OLD,1,False,789,0,0,0,0,0,0,0,0,0,0,2155.80519873,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254745212,1,TEST_WORD,ir_eeg_001,13,6,UNPAID,0,0,71,LO,NA,0,LURE,NEW,0,True,1062,0,0,0,0,0,0,0,0,0,0,2158.18820117,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254923623,1,TEST_WORD,ir_eeg_001,13,7,OAKS,0,0,1,LO,NA,0,LURE,NEW,0,True,568,0,0,0,0,0,0,0,0,0,0,2336.59939526,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254925455,1,TEST_WORD,ir_eeg_001,13,7,CODE,0,0,2,HI,WEAK,1,TARGET,NEW,0,False,687,25,1320254817156,0,0,0,0,0,0,0,0,2338.43139722,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254927288,1,TEST_WORD,ir_eeg_001,13,7,EYEBROW,0,0,3,LO,NA,0,LURE,NEW,0,True,645,0,0,0,0,0,0,0,0,0,0,2340.26439917,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254929121,1,TEST_WORD,ir_eeg_001,13,7,ICKY,0,0,4,LO,WEAK,1,TARGET,OLD,1,True,686,47,1320254864358,0,0,0,0,0,0,0,0,2342.09740112,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
1320254931320,1,TEST_WORD,ir_eeg_001,13,7,CONTROL,0,0,5,HI,WEAK,1,TARGET,OLD,1,True,775,24,1320254815107,0,0,0,0,0,0,0,0,2344.29640356,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92a50>
